stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
9100GRVSEND,,Gravesend,51.44135,0.36665,,0,GRV,0
9100GSCD,,Garscadden,55.88768,-4.36500,,0,GRS,0
9100GTAYTON,,Great Ayton,54.48958,-1.11535,,0,GTA,0
9100GTBNTLY,,Great Bentley,51.85177,1.06516,,0,GRB,0
9100GTCHSFD,,Great Chesterford,52.05982,0.19352,,0,GRC,0
9100GTCOATS,,Great Coates,53.57577,-0.13023,,0,GCT,0
9100GTHM,,Grantham,52.90649,-0.64245,,0,GRA,0
9100GTMLVRN,,Great Malvern,52.10921,-2.31828,,0,GMV,0
9100GTMSNDN,,Great Missenden,51.70352,-0.70914,,0,GMN,0
9100GTSHDMC,,Metrocentre,54.95875,-1.66563,,0,MCE,0
9100GTWK,,Gatwick Airport,51.15649,-0.16104,,0,GTW,0
9100GUILDFD,,Guildford,51.23697,-0.58042,,0,GLD,0
9100GUISELY,,Guiseley,53.87595,-1.71508,,0,GSY,0
9100GUNISLK,,Gunnislake,50.51607,-4.21945,,0,GSL,0
9100GUNTON,,Gunton,52.86638,1.34913,,0,GNT,0
9100GWRSYLT,,Gwersyllt,53.07259,-3.01790,,0,GWE,0
9100GYPSYLA,,Gypsy Lane,54.53289,-1.17939,,0,GYP,0
9100HABRO,,Habrough,53.60610,-0.26946,,0,HAB,0
9100HACKNYC,,Hackney Central,51.54711,-0.05605,,0,HKC,0
9100HACKNYW,,Hackney Wick,51.54342,-0.02491,,0,HKW,0
9100HADFILD,,Hadfield,53.46076,-1.96533,,0,HDF,0
9100HADISCO,,Haddiscoe,52.52881,1.62302,,0,HAD,0
9100HADLYWD,,Hadley Wood,51.66850,-0.17617,,0,HDW,0
9100HADMATP,,Haddenham & Thame Parkway,51.77086,-0.94214,,0,HDM,0
9100HAGFOLD,,Hag Fold,53.53387,-2.49483,,0,HGF,0
9100HAGGERS,,Haggerston,51.53871,-0.07566,,0,HGG,0
9100HAGLEY,,Hagley,52.42250,-2.14642,,0,HAG,0
9100HAGT,,Harrogate,53.99319,-1.53762,,0,HGT,0
9100HAKNYNM,,Hackney Downs,51.54876,-0.06081,,0,HAC,0
9100HALE,,Hale,53.37874,-2.34736,,0,HAL,0
9100HALG,,Halling,51.35248,0.44494,,0,HAI,0
9100HALLRD,,Hall Road,53.49750,-3.04964,,0,HLR,0
9100HALSWTH,,Halesworth,52.34683,1.50568,,0,HAS,0
9100HALW,,Halewood,53.36450,-2.83014,,0,HED,0
9100HAMERTN,,Hammerton,53.99634,-1.28410,,0,HMM,0
9100HAMLTNC,,Hamilton Central,55.77318,-4.03887,,0,HNC,0
9100HAMLTNW,,Hamilton West,55.77885,-4.05480,,0,HNW,0
9100HAMPTON,,Hampton (London),51.41594,-0.37211,,0,HMP,0
9100HAMSTED,,Hamstead (Birmingham),52.53108,-1.92898,,0,HSD,0
9100HAMTSQ,,Birkenhead Hamilton Square,53.39471,-3.01369,,0,BKQ,0
9100HAMWICK,,Hampton Wick,51.41453,-0.31249,,0,HMW,0
9100HANDBRO,,Hanborough,51.82517,-1.37353,,0,HND,0
9100HANWELL,,Hanwell,51.51184,-0.33859,,0,HAN,0
9100HAPTON,,Hapton,53.78163,-2.31691,,0,HPN,0
9100HARLSDN,,Harlesden,51.53629,-0.25767,,0,HDN,0
9100HARMYRS,,Hairmyres,55.76196,-4.22000,,0,HMY,0
9100HAROOTH,,Harrow-on-the-Hill,51.57919,-0.33723,,0,HOH,0
9100HARTFD,,Hartford,53.24177,-2.55363,,0,HTF,0
9100HARWICH,,Harwich Town,51.94416,1.28670,,0,HWC,0
9100HASLEMR,,Haslemere,51.08864,-0.71916,,0,HSL,0
9100HASOCKS,,Hassocks,50.92461,-0.14595,,0,HSK,0
9100HASTING,,Hastings,50.85789,0.57675,,0,HGS,0
9100HATFILD,,Hatfield (Herts),51.76388,-0.21559,,0,HAT,0
9100HATHRSG,,Hathersage,53.32579,-1.65172,,0,HSG,0
9100HATRSLY,,Hattersley,53.44530,-2.04031,,0,HTY,0
9100HATTON,,Hatton (Warks),52.29529,-1.67298,,0,HTN,0
9100HAVANT,,Havant,50.85441,-0.98161,,0,HAV,0
9100HAVENHS,,Havenhouse,53.11449,0.27318,,0,HVN,0
9100HAVRFDW,,Haverfordwest,51.80264,-4.96023,,0,HVF,0
9100HAWARDN,,Hawarden,53.18537,-3.03209,,0,HWD,0
9100HAWDNBG,,Hawarden Bridge,53.21809,-3.03273,,0,HWB,0
9100HAYESAH,,Hayes & Harlington,51.50310,-0.42067,,0,HAY,0
9100HAYLE,,Hayle,50.18555,-5.41990,,0,HYL,0
9100HAYMRKT,,Haymarket,55.94580,-3.21844,,0,HYM,0
9100HAYS,,Hayes (Kent),51.37633,0.01056,,0,HYS,0
9100HAZL,,Hazel Grove,53.37756,-2.12202,,0,HAZ,0
9100HBDNBDG,,Hebden Bridge,53.73760,-2.00907,,0,HBD,0
9100HBRN,,Hollingbourne,51.26517,0.62786,,0,HBN,0
9100HBROOMS,,High Brooms,51.14940,0.27735,,0,HIB,0
9100HBRTBDG,,Hubberts Bridge,52.97538,-0.11053,,0,HBB,0
9100HBRY,,Hartlebury,52.33450,-2.22113,,0,HBY,0
9100HCHP,,Holmes Chapel,53.19895,-2.35115,,0,HCH,0
9100HCKNGTN,,Heckington,52.97734,-0.29394,,0,HEC,0
9100HCRT,,Hampton Court,51.40256,-0.34275,,0,HMC,0
9100HDNS,,Hednesford,52.71013,-2.00178,,0,HNF,0
9100HDON,,Hendon,51.58007,-0.23867,,0,HEN,0
9100HDRSFLD,,Huddersfield,53.64852,-1.78469,,0,HUD,0
9100HEADCRN,,Headcorn,51.16572,0.62749,,0,HCN,0
9100HEALING,,Healing,53.58182,-0.16063,,0,HLI,0
9100HEATHHL,,Heath High Level,51.51643,-3.18155,,0,HHL,0
9100HEATHLL,,Heath Low Level,51.51566,-3.18198,,0,HLL,0
9100HEDGEND,,Hedge End,50.93231,-1.29451,,0,HDE,0
9100HEDNGLY,,Headingley,53.81798,-1.59418,,0,HDY,0
9100HEDSTNL,,Headstone Lane,51.60265,-0.35722,,0,HDL,0
9100HELIFLD,,Hellifield,54.01087,-2.22784,,0,HLD,0
9100HELMSDL,,Helmsdale,58.11742,-3.65869,,0,HMS,0
9100HELSBY,,Helsby,53.27522,-2.77121,,0,HSB,0
9100HEMLHMP,,Hemel Hempstead,51.74234,-0.49076,,0,HML,0
9100HENGOED,,Hengoed,51.64741,-3.22414,,0,HNG,0
9100HENLYIA,,Henley-in-Arden,52.29150,-1.78400,,0,HNL,0
9100HENSALL,,Hensall,53.69856,-1.11452,,0,HEL,0
9100HEREFRD,,Hereford,52.06117,-2.70822,,0,HFD,0
9100HERNEH,,Herne Hill,51.45331,-0.10228,,0,HNH,0
9100HERSHAM,,Hersham,51.37681,-0.38995,,0,HER,0
9100HERTFDE,,Hertford East,51.79904,-0.07293,,0,HFE,0
9100HESSLE,,Hessle,53.71745,-0.44182,,0,HES,0
9100HESWALL,,Heswall,53.32973,-3.07371,,0,HSW,0
9100HEVEBUS,,Hever - Brocas Farm,51.18577,0.10157,,0,HBF,0
9100HEVER,,Hever,51.18141,0.09508,,0,HEV,0
9100HEWORTH,,Heworth,54.95157,-1.55577,,0,HEW,0
9100HEXHAM,,Hexham,54.97346,-2.09480,,0,HEX,0
9100HEYFORD,,Heyford,51.91920,-1.29927,,0,HYD,0
9100HEYMST,,Heysham Port,54.03315,-2.91312,,0,HHB,0
9100HFDN,,Hertford North,51.79886,-0.09178,,0,HFN,0
9100HFLPEVL,,Hatfield Peverel,51.77988,0.59214,,0,HAP,0
9100HGHBRDG,,Highbridge & Burnham-on-Sea,51.21815,-2.97217,,0,HIG,0
9100HGHI,,Highbury & Islington,51.54618,-0.10376,,0,HHY,0
9100HGHMSPK,,Highams Park,51.60836,-0.00021,,0,HIP,0
9100HGHNGTN,,Heighington,54.59697,-1.58177,,0,HEI,0
9100HIGHBYA,,Highbury & Islington,51.54609,-0.10376,,0,HHY,0
9100HIGM,,Higham,51.42656,0.46628,,0,HGM,0
9100HILLSID,,Hillside,53.62212,-3.02472,,0,HIL,0
9100HILSEA,,Hilsea,50.82826,-1.05879,,0,HLS,0
9100HINCKLY,,Hinckley,52.53502,-1.37192,,0,HNK,0
9100HINDLEY,,Hindley,53.54225,-2.57550,,0,HIN,0
9100HINTONA,,Hinton Admiral,50.75263,-1.71413,,0,HNA,0
9100HITCHIN,,Hitchin,51.95329,-0.26348,,0,HIT,0
9100HITN,,Hightown,53.52512,-3.05708,,0,HTO,0
9100HITW,,Hall i' th' Wood,53.59744,-2.41311,,0,HID,0
9100HKBG,,Hackbridge,51.37787,-0.15390,,0,HCB,0
9100HLDG,,Heald Green,53.36943,-2.23667,,0,HDG,0
9100HLDNBRO,,Hildenborough,51.21448,0.22760,,0,HLB,0
9100HLFT,,Hillfoot,55.92008,-4.32027,,0,HLF,0
9100HLFX,,Halifax,53.72098,-1.85358,,0,HFX,0
9100HLGN,,Hall Green,52.43692,-1.84565,,0,HLG,0
9100HLMW,,Holmwood,51.18119,-0.32080,,0,HLM,0
9100HLNGTNE,,Hillington East,55.85417,-4.35501,,0,HLE,0
9100HLNGTNW,,Hillington West,55.85601,-4.37158,,0,HLW,0
9100HLNSBRC,,Helensburgh Central,56.00419,-4.73275,,0,HLC,0
9100HLNSBRU,,Helensburgh Upper,56.01235,-4.72979,,0,HLU,0
9100HLTWHST,,Haltwhistle,54.96785,-2.46356,,0,HWH,0
9100HLYH,,Holyhead,53.30770,-4.63101,,0,HHD,0
9100HMBLE,,Hamble,50.87136,-1.32917,,0,HME,0
9100HMPDNPK,,Hampden Park (Sussex),50.79640,0.27937,,0,HMD,0
9100HMPHRYP,,Humphrey Park,53.45225,-2.32754,,0,HUP,0
9100HMPSTDH,,Hampstead Heath,51.55522,-0.16570,,0,HDH,0
9100HMPTNIA,,Hampton-in-Arden,52.42905,-1.69994,,0,HIA,0
9100HMST,,Ham Street,51.06838,0.85452,,0,HMT,0
9100HMWTHY,,Hamworthy,50.72518,-2.01937,,0,HAM,0
9100HNCHLYW,,Hinchley Wood,51.37500,-0.34053,,0,HYW,0
9100HNDFRTH,,Handforth,53.34651,-2.21363,,0,HTH,0
9100HNDSHWT,,The Hawthorns,52.50538,-1.96401,,0,THW,0
9100HNGT,,Harrington,54.61349,-3.56551,,0,HRR,0
9100HNLYOT,,Henley-on-Thames,51.53418,-0.90022,,0,HOT,0
9100HNTL,,Huntly,57.44448,-2.77574,,0,HNT,0
9100HNTNGDN,,Huntingdon,52.32866,-0.19206,,0,HUN,0
9100HOCKLEY,,Hockley,51.60356,0.65901,,0,HOC,0
9100HOLTONH,,Holton Heath,50.71139,-2.07786,,0,HOL,0
9100HOLYTWN,,Holytown,55.81289,-3.97391,,0,HLY,0
9100HOMRTON,,Homerton,51.54702,-0.04235,,0,HMN,0
9100HONITON,,Honiton,50.79657,-3.18675,,0,HON,0
9100HONLEY,,Honley,53.60824,-1.78097,,0,HOY,0
9100HONROPK,,Honor Oak Park,51.44999,-0.04550,,0,HPA,0
9100HONYBRN,,Honeybourne,52.10161,-1.83374,,0,HYB,0
9100HOOK,,Hook,51.28000,-0.96164,,0,HOK,0
9100HOOTON,,Hooton,53.29722,-2.97702,,0,HOO,0
9100HOPC,,Hope (Flintshire),53.11738,-3.03689,,0,HPE,0
9100HOPD,,Hope (Derbyshire),53.34613,-1.72989,,0,HOP,0
9100HOPTONH,,Hopton Heath,52.39142,-2.91207,,0,HPT,0
9100HORLEY,,Horley,51.16877,-0.16105,,0,HOR,0
9100HORSHAM,,Horsham,51.06606,-0.31926,,0,HRH,0
9100HORWICH,,Horwich Parkway,53.57812,-2.53967,,0,HWI,0
9100HOSCAR,,Hoscar,53.59778,-2.80442,,0,HSC,0
9100HOUGHGR,,Hough Green,53.37241,-2.77507,,0,HGN,0
9100HOUNSLW,,Hounslow,51.46195,-0.36228,,0,HOU,0
9100HOVE,,Hove,50.83521,-0.17069,,0,HOV,0
9100HOWDEN,,Howden,53.76473,-0.86047,,0,HOW,0
9100HOWOOD,,Howwood (Renfrewshire),55.81055,-4.56304,,0,HOZ,0
9100HOWWOOD,,How Wood (Herts),51.71774,-0.34467,,0,HWW,0
9100HOXTON,,Hoxton,51.53152,-0.07568,,0,HOX,0
9100HOYLAKE,,Hoylake,53.39023,-3.17884,,0,HYK,0
9100HRGY,,Harringay,51.57736,-0.10513,,0,HGY,0
9100HRGYGL,,Harringay Green Lanes,51.57719,-0.09814,,0,HRY,0
9100HRLC,,Harlech,52.86134,-4.10920,,0,HRL,0
9100HRLDWOD,,Harold Wood,51.59277,0.23314,,0,HRO,0
9100HRLG,,Harlington (Beds),51.96207,-0.49568,,0,HLN,0
9100HRLNGRD,,Harling Road,52.45371,0.90915,,0,HRD,0
9100HRLWMIL,,Harlow Mill,51.79037,0.13232,,0,HWM,0
9100HRLWTWN,,Harlow Town,51.78107,0.09514,,0,HWN,0
9100HRNBPK,,Hornbeam Park,53.97988,-1.52683,,0,HBP,0
9100HRNEBAY,,Herne Bay,51.36459,1.11774,,0,HNB,0
9100HRNSY,,Hornsey,51.58647,-0.11197,,0,HRN,0
9100HROW,,Harrow & Wealdstone,51.59217,-0.33457,,0,HRW,0
9100HROWDC,,Harrow & Wealdstone,51.59218,-0.33457,,0,HRW,0
9100HRPNDN,,Harpenden,51.81465,-0.35148,,0,HPD,0
9100HRSLEY,,Horsley,51.27935,-0.43540,,0,HSY,0
9100HRSM,,Harrietsham,51.24483,0.67241,,0,HRM,0
9100HRSTGRN,,Hurst Green,51.24443,0.00395,,0,HUR,0
9100HRTLEPL,,Hartlepool,54.68676,-1.20731,,0,HPL,0
9100HRTW,,Hartwood,55.81147,-3.83932,,0,HTW,0
9100HSFT,,Horsforth,53.84772,-1.63022,,0,HRS,0
9100HTCHEND,,Hatch End,51.60942,-0.36860,,0,HTE,0
9100HTCP,,Heaton Chapel,53.42558,-2.17904,,0,HTC,0
9100HTFLASF,,Hatfield & Stainforth,53.58874,-1.02337,,0,HFS,0
9100HTHRGRN,,Hither Green,51.45203,-0.00094,,0,HGR,0
9100HTNCRNS,,Hutton Cranswick,53.95587,-0.43385,,0,HUT,0
9100HTNRIBL,,Horton-in-Ribblesdale,54.14940,-2.30203,,0,HIR,0
9100HTRBUS5,,Heathrow Airport Terminal 5 (Rail-Air),51.47125,-0.48936,,0,HWX,0
9100HTRWAPT,,Heathrow Airport Terminals 1-3,51.47141,-0.45432,,0,HXX,0
9100HTRWCBS,,Heathrow Airport Central Bus Stn (Rail-Air),51.47110,-0.45330,,0,HTR,0
9100HTRWTM4,,Heathrow Airport Terminal 4,51.45827,-0.44545,,0,HAF,0
9100HTRWTM5,,Heathrow Airport Terminal 5,51.47006,-0.49058,,0,HWV,0
9100HUCKNAL,,Hucknall,53.03831,-1.19581,,0,HKN,0
9100HULL,,Hull,53.74417,-0.34568,,0,HUL,0
9100HUNCOAT,,Huncoat,53.77179,-2.34756,,0,HCT,0
9100HUNGRFD,,Hungerford,51.41491,-1.51229,,0,HGD,0
9100HUNMNBY,,Hunmanby,54.17393,-0.31456,,0,HUB,0
9100HUNTSX,,Hunts Cross,53.36073,-2.85586,,0,HNX,0
9100HUYTON,,Huyton,53.40969,-2.84299,,0,HUY,0
9100HWKHEAD,,Hawkhead,55.84218,-4.39885,,0,HKH,0
9100HWYCOMB,,High Wycombe,51.62959,-0.74541,,0,HWY,0
9100HYDB,,Haydon Bridge,54.97518,-2.24759,,0,HDB,0
9100HYDEC,,Hyde Central,53.45190,-2.08525,,0,HYC,0
9100HYDEN,,Hyde North,53.46482,-2.08545,,0,HYT,0
9100HYDNSRD,,Haydons Road,51.42545,-0.18881,,0,HYR,0
9100HYKEHAM,,Hykeham,53.19503,-0.60020,,0,HKM,0
9100HYNDLND,,Hyndland,55.87974,-4.31466,,0,HYN,0
9100HYWRDSH,,Haywards Heath,51.00567,-0.10508,,0,HHE,0
9100IBMM,,IBM (Greenock),55.92944,-4.82723,,0,IBM,0
9100IFIELD,,Ifield,51.11562,-0.21477,,0,IFI,0
9100ILFORD,,Ilford,51.55912,0.06969,,0,IFD,0
9100ILKLEY,,Ilkley,53.92478,-1.82203,,0,ILK,0
9100INCE,,Ince (Manchester),53.53893,-2.61152,,0,INC,0
9100INEL,,Ince & Elton,53.27662,-2.81653,,0,INE,0
9100INGTSTN,,Ingatestone,51.66705,0.38425,,0,INT,0
9100INSCH,,Insch,57.33749,-2.61711,,0,INS,0
9100INVERKP,,Inverkip,55.90609,-4.87258,,0,INP,0
9100INVGWRE,,Invergowrie,56.45646,-3.05740,,0,ING,0
9100INVRSHN,,Invershin,57.92485,-4.39949,,0,INH,0
9100INVURIE,,Inverurie,57.28626,-2.37355,,0,INR,0
9100IPSWICH,,Ipswich,52.05061,1.14444,,0,IPS,0
9100IRLAM,,Irlam,53.43433,-2.43324,,0,IRL,0
9100IRVN,,Irvine,55.61086,-4.67514,,0,IRV,0
9100ISLEWTH,,Isleworth,51.47477,-0.33691,,0,ISL,0
9100ISLIP,,Islip,51.82576,-1.23818,,0,ISP,0
9100IVER,,Iver,51.50851,-0.50672,,0,IVR,0
9100IVRGRD,,Invergordon,57.68900,-4.17485,,0,IGD,0
9100IVRKTHG,,Inverkeithing,56.03467,-3.39619,,0,INK,0
9100IVRNESS,,Inverness,57.47986,-4.22337,,0,INV,0
9100IVYBDGE,,Ivybridge,50.39340,-3.90424,,0,IVY,0
9100JAMESST,,Liverpool James Street,53.40477,-2.99196,,0,LVJ,0
9100JHNSTND,,Johnston (Pembrokeshire),51.75675,-4.99636,,0,JOH,0
9100JOHNSTN,,Johnstone,55.83469,-4.50362,,0,JHN,0
9100JORDANH,,Jordanhill,55.88269,-4.32491,,0,JOR,0
9100KCLD,,Kirkcaldy,56.11205,-3.16702,,0,KDY,0
9100KDRMNST,,Kidderminster,52.38449,-2.23848,,0,KID,0
9100KEARSLY,,Kearsley,53.54415,-2.37512,,0,KSL,0
9100KEIGHLY,,Keighley,53.86798,-1.90165,,0,KEI,0
9100KEITH,,Keith,57.55089,-2.95408,,0,KEH,0
9100KELVEDN,,Kelvedon,51.84071,0.70240,,0,KEL,0
9100KEMBLE,,Kemble,51.67700,-2.02282,,0,KEM,0
9100KEMSING,,Kemsing,51.29718,0.24744,,0,KMS,0
9100KENDAL,,Kendal,54.33211,-2.73964,,0,KEN,0
9100KENISHD,,Kennishead,55.81331,-4.32524,,0,KNS,0
9100KENNETT,,Kennett,52.27728,0.49048,,0,KNE,0
9100KENOLYM,,Kensington Olympia,51.49790,-0.21036,,0,KPA,0
9100KENR,,Kensal Rise,51.53456,-0.21996,,0,KNR,0
9100KENSLG,,Kensal Green,51.53055,-0.22509,,0,KNL,0
9100KENTHOS,,Kent House,51.41222,-0.04524,,0,KTH,0
9100KETR,,Kettering,52.39357,-0.73156,,0,KET,0
9100KEWBDGE,,Kew Bridge,51.48952,-0.28711,,0,KWB,0
9100KEWGRDN,,Kew Gardens,51.47708,-0.28505,,0,KWG,0
9100KEYHAM,,Keyham,50.38987,-4.17964,,0,KEY,0
9100KEYNSHM,,Keynsham,51.41797,-2.49563,,0,KYN,0
9100KGHN,,Kinghorn,56.06933,-3.17415,,0,KGH,0
9100KGPK,,Kings Park,55.81954,-4.24651,,0,KGP,0
9100KGSTON,,Kingston,51.41275,-0.30117,,0,KNG,0
9100KGUSSIE,,Kingussie,57.07777,-4.05218,,0,KIN,0
9100KGWD,,Kingswood,51.29472,-0.21125,,0,KND,0
9100KIDBROK,,Kidbrooke,51.46212,0.02751,,0,KDB,0
9100KIDSGRV,,Kidsgrove,53.08658,-2.24482,,0,KDG,0
9100KIDWELY,,Kidwelly,51.73434,-4.31701,,0,KWL,0
9100KILDONN,,Kildonan,58.17080,-3.86912,,0,KIL,0
9100KILGETY,,Kilgetty,51.73211,-4.71519,,0,KGT,0
9100KILMRNK,,Kilmarnock,55.61211,-4.49867,,0,KMK,0
9100KILWNNG,,Kilwinning,55.65594,-4.71001,,0,KWN,0
9100KINBRAC,,Kinbrace,58.25830,-3.94122,,0,KBC,0
9100KINGHAM,,Kingham,51.90225,-1.62879,,0,KGM,0
9100KINSSTN,,Kings Sutton,52.02135,-1.28093,,0,KGS,0
9100KINSVSQ,,Kings Sutton - Village Square,52.02110,-1.27472,,0,KGS,0
9100KIRBYX,,Kirby Cross,51.84141,1.21501,,0,KBX,0
9100KIRKHAM,,Kirkham & Wesham,53.78693,-2.88294,,0,KKM,0
9100KKBY,,Kirkby,53.48620,-2.90283,,0,KIR,0
9100KKSNDAL,,Kirk Sandall,53.56390,-1.07406,,0,KKS,0
9100KLBRNHR,,Kilburn High Road,51.53728,-0.19223,,0,KBN,0
9100KLDL,,Kildale,54.47777,-1.06815,,0,KLD,0
9100KLGL,,Kings Langley,51.70636,-0.43841,,0,KGL,0
9100KLMAURS,,Kilmaurs,55.63720,-4.53048,,0,KLM,0
9100KLPTRCK,,Kilpatrick,55.92469,-4.45339,,0,KPT,0
9100KLYNN,,Kings Lynn,52.75394,0.40346,,0,KLN,0
9100KMPSTNH,,Kempston Hardwick,52.09223,-0.50392,,0,KMH,0
9100KMPTNPK,,Kempton Park,51.42099,-0.40974,,0,KMP,0
9100KMSLY,,Kemsley,51.36244,0.73537,,0,KML,0
9100KNCKHLT,,Knockholt,51.34579,0.13086,,0,KCK,0
9100KNEBWTH,,Knebworth,51.86686,-0.18728,,0,KBW,0
9100KNGW,,Kingsknowe,55.91881,-3.26496,,0,KGE,0
9100KNGX,,London Kings Cross,51.53089,-0.12292,,0,KGX,0
9100KNIGHTN,,Knighton,52.34508,-3.04221,,0,KNI,0
9100KNLY,,Kenley,51.32478,-0.10092,,0,KLY,0
9100KNLYBUS,,Kenley - Kenley Hotel,51.32561,-0.10010,,0,KEB,0
9100KNORTON,,Kings Norton,52.41430,-1.93232,,0,KNN,0
9100KNRSBGH,,Knaresborough,54.00904,-1.47042,,0,KNA,0
9100KNTBRY,,Kintbury,51.40252,-1.44599,,0,KIT,0
9100KNTNGLY,,Knottingley,53.70655,-1.25918,,0,KNO,0
9100KNTSHTN,,Kentish Town,51.55050,-0.14036,,0,KTN,0
9100KNTSHTW,,Kentish Town West,51.54655,-0.14665,,0,KTW,0
9100KNUCKLS,,Knucklas,52.35987,-3.09689,,0,KNU,0
9100KNUTSFD,,Knutsford,53.30181,-2.37180,,0,KNF,0
9100KNYMPTN,,Kings Nympton,50.93607,-3.90544,,0,KGN,0
9100KRKBYIF,,Kirkby-in-Furness,54.23272,-3.18738,,0,KBF,0
9100KRKC,,Kirkconnel,55.38830,-3.99849,,0,KRK,0
9100KRKDALE,,Kirkdale,53.44091,-2.98112,,0,KKD,0
9100KRKH,,Kirkhill,55.81391,-4.16710,,0,KKH,0
9100KRKNWTN,,Kirknewton,55.88868,-3.43251,,0,KKN,0
9100KRKWOOD,,Kirkwood,55.85418,-4.04839,,0,KWD,0
9100KRKYCEN,,Kirkby in Ashfield,53.10012,-1.25306,,0,KKB,0
9100KRTNLND,,Kirton Lindsey,53.48486,-0.59391,,0,KTL,0
9100KSNY,,Kearsney,51.14938,1.27207,,0,KSN,0
9100KSTP,,Kirkby Stephen,54.45486,-2.36859,,0,KSW,0
9100KTBK,,Kents Bank,54.17291,-2.92523,,0,KBK,0
9100KTON,,Kenton,51.58181,-0.31698,,0,KNT,0
9100KVTNBDG,,Kiveton Bridge,53.34098,-1.26718,,0,KIV,0
9100KVTNPK,,Kiveton Park,53.33674,-1.23985,,0,KVP,0
9100KYLELSH,,Kyle of Lochalsh,57.27975,-5.71382,,0,KYL,0
9100LADYBNK,,Ladybank,56.27378,-3.12227,,0,LDY,0
9100LAINDON,,Laindon,51.56753,0.42429,,0,LAI,0
9100LAIRG,,Lairg,58.00181,-4.39990,,0,LRG,0
9100LAKEIOW,,Lake (Isle of Wight),50.64647,-1.16635,,0,LKE,0
9100LAKNHTH,,Lakenheath,52.44742,0.53521,,0,LAK,0
9100LAMBH,,Gilshochill,55.89732,-4.28268,,0,GSC,0
9100LAMPHEY,,Lamphey,51.66720,-4.87330,,0,LAM,0
9100LANARK,,Lanark,55.67360,-3.77329,,0,LNK,0
9100LANCSTR,,Lancaster,54.04874,-2.80746,,0,LAN,0
9100LANDUDJ,,Llandudno Junction,53.28396,-3.80912,,0,LLJ,0
9100LANFRFC,,Llanfairfechan,53.25731,-3.98321,,0,LLF,0
9100LANGLEY,,Langley (Berks),51.50807,-0.54175,,0,LNY,0
9100LAPFORD,,Lapford,50.85700,-3.81067,,0,LAP,0
9100LAPWRTH,,Lapworth,52.34226,-1.72570,,0,LPW,0
9100LARBERT,,Larbert,56.02269,-3.83058,,0,LBT,0
9100LARGS,,Largs,55.79273,-4.86719,,0,LAR,0
9100LARKHAL,,Larkhall,55.73859,-3.97550,,0,LRH,0
9100LAWRNCH,,Lawrence Hill,51.45801,-2.56444,,0,LWH,0
9100LAYTON,,Layton (Lancs),53.83528,-3.03000,,0,LAY,0
9100LAZKRKO,,Lazonby & Kirkoswald,54.75044,-2.70321,,0,LZB,0
9100LBDR,,Llanbedr,52.82087,-4.11021,,0,LBR,0
9100LBGHJN,,Loughborough Junction,51.46630,-0.10218,,0,LGJ,0
9100LCEILOB,,Loch Eil Outward Bound,56.85525,-5.19157,,0,LHE,0
9100LCHALRT,,Lochailort,56.88095,-5.66338,,0,LCL,0
9100LCHC,,Lichfield City,52.68016,-1.82543,,0,LIC,0
9100LCHESDE,,Locheilside,56.85539,-5.29003,,0,LCS,0
9100LCHGLLY,,Lochgelly,56.13532,-3.31294,,0,LCG,0
9100LCHLCHR,,Lochluichart,57.62174,-4.80906,,0,LCC,0
9100LCHTTVH,,Lichfield Trent Valley High Level,52.68691,-1.80025,,0,LTV,0
9100LCHTTVL,,Lichfield Trent Valley,52.68691,-1.80024,,0,LTV,0
9100LCHWNCH,,Lochwinnoch,55.78714,-4.61606,,0,LHW,0
9100LCKRBIE,,Lockerbie,55.12305,-3.35354,,0,LOC,0
9100LDBURY,,Ledbury,52.04526,-2.42586,,0,LED,0
9100LDLNGTN,,Lidlington,52.04155,-0.55892,,0,LID,0
9100LDYW,,Ladywell,51.45625,-0.01903,,0,LAD,0
9100LEAGRVE,,Leagrave,51.90517,-0.45851,,0,LEA,0
9100LEAHALL,,Lea Hall,52.48065,-1.78602,,0,LEH,0
9100LEALHLM,,Lealholm,54.46060,-0.82571,,0,LHM,0
9100LEASOWE,,Leasowe,53.40806,-3.09960,,0,LSW,0
9100LEEDS,,Leeds,53.79564,-1.54802,,0,LDS,0
9100LEEE,,Lee,51.44976,0.01350,,0,LEE,0
9100LEGR,,Lea Green,53.42682,-2.72498,,0,LEG,0
9100LEIGBUS,,Leigh (Kent) - Fleur de Lis PH,51.19594,0.21189,,0,LFL,0
9100LEIGHK,,Leigh (Kent),51.19390,0.21051,,0,LIH,0
9100LELANT,,Lelant,50.18411,-5.43661,,0,LEL,0
9100LELANTS,,Lelant Saltings,50.17876,-5.44099,,0,LTS,0
9100LENHAM,,Lenham,51.23448,0.70777,,0,LEN,0
9100LENZIE,,Lenzie,55.92131,-4.15388,,0,LNZ,0
9100LEOMNST,,Leominster,52.22569,-2.73035,,0,LEO,0
9100LESTER,,Leicester,52.63145,-1.12528,,0,LEI,0
9100LETHRHD,,Leatherhead,51.29882,-0.33322,,0,LHD,0
9100LEUCHRS,,Leuchars,56.37509,-2.89371,,0,LEU,0
9100LEWES,,Lewes,50.87063,0.01134,,0,LWS,0
9100LEWISHM,,Lewisham,51.46569,-0.01402,,0,LEW,0
9100LEYLAND,,Leyland,53.69886,-2.68714,,0,LEY,0
